"diff","lwr","upr","p adj","comparison","feature_id"
-2.02231441920146,-2.59155395198754,-1.45307488641539,8.72209234503707e-05,"WRN-WT","PI(16:0/20:3(5Z,8Z,11Z))"
-1.37084966604903,-1.94008919883511,-0.801610133262957,0.000770767684890483,"shPGC-WT","PI(16:0/20:3(5Z,8Z,11Z))"
0.651464753152431,0.0822252203663558,1.22070428593851,0.0293017460697228,"shPGC-WRN","PI(16:0/20:3(5Z,8Z,11Z))"
-2.02231441920146,-2.59155395198754,-1.45307488641539,8.72209234503707e-05,"WRN-WT","PI(16:0/20:3(5Z,8Z,11Z))"
-1.37084966604903,-1.94008919883511,-0.801610133262957,0.000770767684890483,"shPGC-WT","PI(16:0/20:3(5Z,8Z,11Z))"
0.651464753152431,0.0822252203663558,1.22070428593851,0.0293017460697228,"shPGC-WRN","PI(16:0/20:3(5Z,8Z,11Z))"
-1.66620759591057,-2.24521855717646,-1.08719663464467,0.00028809262106555,"WRN-WT","PI(16:0/20:2(11Z,14Z))"
-1.29367128284574,-1.87268224411163,-0.714660321579845,0.00115582169829564,"shPGC-WT","PI(16:0/20:2(11Z,14Z))"
-1.66620759591057,-2.24521855717646,-1.08719663464467,0.00028809262106555,"WRN-WT","PI(16:0/20:2(11Z,14Z))"
-1.29367128284574,-1.87268224411163,-0.714660321579845,0.00115582169829564,"shPGC-WT","PI(16:0/20:2(11Z,14Z))"
1.30400414874859,0.809428852303926,1.79857944519325,0.00046879051476556,"WRN-WT","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
